val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9
11,391,350,119,287,336,584,557,610,539,0,5,4,1,2,3,8,7,9,6
618,133,14,923,916,406,827,761,903,58,4,2,0,9,8,3,6,5,7,1
651,231,490,806,341,963,24,50,103,268,7,3,6,8,5,9,0,1,2,4
148,295,551,675,812,303,702,740,906,382,0,1,4,5,8,2,6,7,9,3
379,74,619,212,142,219,93,787,105,699,6,0,7,4,3,5,1,9,2,8
249,714,809,886,426,763,122,508,189,811,2,5,7,9,3,6,0,4,1,8
998,681,677,344,165,679,107,742,558,631,9,7,5,2,1,6,0,8,3,4
781,5,508,162,477,161,702,719,241,828,8,0,5,2,4,1,6,7,3,9
229,509,780,803,584,720,474,489,459,929,0,4,7,8,5,6,2,3,1,9
51,988,370,636,881,630,738,669,511,574,0,9,1,5,8,4,7,6,2,3
751,491,827,602,948,474,428,802,172,816,5,3,8,4,9,2,1,6,0,7
466,367,527,988,653,225,446,358,758,465,5,2,6,9,7,0,3,1,8,4
167,554,138,971,396,74,545,113,438,665,3,7,2,9,4,0,6,1,5,8
247,84,448,2,670,304,12,958,389,354,3,2,7,0,8,4,1,9,6,5
307,538,986,306,86,998,642,853,866,36,3,4,8,2,1,9,5,6,7,0
642,77,943,908,74,322,276,978,333,822,5,1,8,7,0,3,2,9,4,6
375,201,930,51,732,293,450,114,796,328,5,2,9,0,7,3,6,1,8,4
973,29,569,774,558,689,426,988,91,570,8,0,4,7,3,6,2,9,1,5
921,770,812,501,207,269,253,885,574,523,9,6,7,3,0,2,1,8,5,4
384,302,459,751,546,833,767,940,58,175,3,2,4,6,5,8,7,9,0,1
184,980,412,124,402,680,562,300,724,734,1,9,4,0,3,6,5,2,7,8
321,811,903,794,248,694,292,522,563,762,2,8,9,7,0,5,1,3,4,6
727,767,659,490,881,930,686,781,665,91,5,6,2,1,8,9,4,7,3,0
820,932,871,618,576,994,713,825,563,122,5,8,7,3,2,9,4,6,1,0
107,72,500,524,922,347,595,952,579,997,1,0,3,4,7,2,6,8,5,9
269,73,365,671,949,169,429,797,953,626,2,0,3,6,8,1,4,7,9,5
918,401,865,759,661,204,190,85,786,17,9,4,8,6,5,3,2,1,7,0
952,137,734,370,302,923,366,789,684,652,9,0,6,3,1,8,2,7,5,4
189,927,421,106,119,145,695,832,977,441,3,8,4,0,1,2,6,7,9,5
680,679,596,431,273,907,123,554,922,294,7,6,5,3,1,8,0,4,9,2
848,824,266,589,81,661,284,379,432,690,9,8,1,5,0,6,2,3,4,7
579,261,344,120,950,481,376,604,23,264,7,2,4,1,9,6,5,8,0,3
511,124,437,950,33,294,868,413,867,774,5,1,4,9,0,2,8,3,7,6
838,648,358,450,122,412,457,916,687,974,7,5,1,3,0,2,4,8,6,9
134,245,862,869,286,166,940,220,699,349,0,3,7,8,4,1,9,2,6,5
259,188,329,936,669,266,347,975,437,759,1,0,3,8,6,2,4,9,5,7
968,803,45,67,811,748,270,908,707,883,9,5,0,1,6,4,2,8,3,7
134,66,736,846,632,889,959,158,49,185,2,1,6,7,5,8,9,3,0,4
196,564,370,20,305,205,11,257,498,435,2,9,6,1,5,3,0,4,8,7
236,203,341,818,108,984,713,582,181,341,3,2,4,8,0,9,7,6,1,5
670,865,882,498,77,385,995,288,656,458,6,7,8,4,0,2,9,1,5,3
415,370,739,474,88,791,745,837,616,171,3,2,6,4,0,8,7,9,5,1
89,201,629,608,142,401,529,898,497,667,0,2,7,6,1,3,5,9,4,8
929,538,116,708,707,533,285,814,118,411,9,5,0,7,6,4,2,8,1,3
223,137,985,999,60,92,840,972,831,430,3,2,8,9,0,1,6,7,5,4
284,539,304,109,328,319,473,297,496,328,1,9,3,0,5,4,7,2,8,6
433,622,343,659,707,459,91,49,359,38,5,7,3,8,9,6,2,1,4,0
138,812,908,204,220,705,530,113,802,537,1,8,9,2,3,6,4,0,7,5
726,120,986,556,762,765,715,834,461,523,5,0,9,3,6,7,4,8,1,2
253,803,56,170,869,630,848,356,522,417,2,7,0,1,9,6,8,3,5,4
313,385,38,293,845,675,593,884,469,406,2,3,0,1,8,7,6,9,5,4
202,909,554,462,845,767,707,331,499,676,0,9,4,2,8,7,6,1,3,5
77,858,182,333,230,520,539,153,678,800,0,9,2,4,3,5,6,1,7,8
446,744,334,219,89,271,691,702,363,169,6,9,4,2,0,3,7,8,5,1
432,264,390,837,761,216,924,355,174,884,5,2,4,7,6,1,9,3,0,8
444,253,21,445,452,682,447,722,116,243,4,3,0,5,7,8,6,9,1,2
606,444,294,180,717,702,477,957,695,487,5,2,1,0,8,7,3,9,6,4
930,812,363,491,965,725,612,39,731,892,8,6,1,2,9,4,3,0,5,7
167,598,706,676,813,352,426,275,851,853,0,4,6,5,7,2,3,1,8,9
725,658,293,544,890,967,919,991,957,982,3,2,0,1,4,7,5,9,6,8
57,592,738,425,23,111,100,24,332,495,2,8,9,6,0,4,3,1,5,7
273,891,359,27,13,475,212,536,532,212,4,9,5,1,0,6,2,8,7,3
183,815,259,908,801,34,786,10,61,175,4,8,5,9,7,1,6,0,2,3
470,822,275,910,131,658,863,808,517,946,2,6,1,8,0,4,7,5,3,9
271,756,455,214,426,662,842,782,464,19,2,7,4,1,3,6,9,8,5,0
919,934,371,868,946,913,380,358,539,336,7,8,2,5,9,6,3,1,4,0
430,51,971,822,32,690,506,214,38,390,5,2,9,8,0,7,6,3,1,4
163,54,204,857,582,172,573,924,547,867,1,0,3,7,6,2,5,9,4,8
73,577,697,211,819,484,803,597,386,850,0,4,6,1,8,3,7,5,2,9
929,315,173,391,274,388,271,408,398,452,9,3,0,5,2,4,1,7,6,8
752,837,612,842,963,632,291,325,222,438,6,7,4,8,9,5,1,2,0,3
891,234,333,487,910,257,217,368,170,187,8,3,5,7,9,4,2,6,0,1
468,167,588,485,88,360,656,602,204,37,5,2,7,6,1,4,9,8,3,0
31,434,485,610,775,71,779,50,986,959,0,3,4,5,6,2,7,1,9,8
171,817,147,704,246,681,22,31,492,767,3,9,2,7,4,6,0,1,5,8
510,349,970,217,628,339,203,88,878,280,6,5,9,2,7,4,1,0,8,3
927,561,823,446,205,58,459,31,305,822,9,6,8,4,2,1,5,0,3,7
521,901,382,897,64,141,819,902,751,0,4,8,3,7,1,2,6,9,5,0
248,189,679,437,465,511,740,500,380,862,1,0,7,3,4,6,8,5,2,9
878,625,410,318,803,233,1,895,784,543,8,5,3,2,7,1,0,9,6,4
148,869,9,826,494,571,338,905,137,256,2,8,0,7,5,6,4,9,1,3
898,904,357,234,668,581,732,538,440,220,8,9,2,1,6,5,7,4,3,0
889,270,339,583,352,85,430,221,482,317,9,2,4,8,5,0,6,1,7,3
695,227,747,457,5,592,611,704,353,754,6,1,8,3,0,4,5,7,2,9
171,135,199,899,443,397,223,55,264,334,2,1,3,9,8,7,4,0,5,6
515,256,277,860,303,92,240,637,388,225,7,3,4,9,5,0,2,8,6,1
537,348,103,898,808,700,920,862,774,909,2,1,0,7,5,3,9,6,4,8
742,262,412,289,631,213,894,746,928,647,6,1,3,2,4,0,8,7,9,5
255,999,810,606,785,406,615,531,91,120,2,9,8,5,7,3,6,4,0,1
965,897,990,376,629,24,128,10,724,385,8,7,9,3,5,1,2,0,6,4
282,421,460,392,483,734,674,847,257,585,1,3,4,2,5,8,7,9,0,6
4,986,88,543,700,13,913,191,61,895,0,9,3,5,6,1,8,4,2,7
554,979,431,455,605,670,928,326,345,862,4,9,2,3,5,6,8,0,1,7
282,303,459,721,651,481,700,454,324,124,1,2,5,9,7,6,8,4,3,0
218,615,892,314,960,44,770,943,273,378,1,5,7,3,9,0,6,8,2,4
733,698,622,845,849,615,78,514,982,655,6,5,3,7,8,2,0,1,9,4
225,206,21,707,44,165,791,120,618,14,6,5,1,8,2,4,9,3,7,0
57,444,679,774,42,212,443,98,814,633,1,5,7,8,0,3,4,2,9,6
467,26,292,262,627,497,850,540,238,172,5,0,4,3,8,6,9,7,2,1
143,397,35,670,634,509,652,155,408,566,1,3,0,9,7,5,8,2,4,6
428,819,544,278,619,396,128,831,70,187,5,8,6,3,7,4,1,9,0,2
506,872,315,506,927,920,179,356,448,320,5,7,1,6,9,8,0,3,4,2
942,626,661,566,149,139,404,474,472,885,9,6,7,5,1,0,2,4,3,8
906,762,606,842,976,638,881,90,793,989,7,3,1,5,8,2,6,0,4,9
556,582,829,638,60,500,646,29,291,807,4,5,9,6,1,3,7,0,2,8
864,969,203,617,286,560,22,914,142,477,7,9,2,6,3,5,0,8,1,4
755,470,928,285,11,46,28,518,935,835,6,4,8,3,0,2,1,5,9,7
986,10,161,655,219,166,548,758,474,655,9,0,1,6,3,2,5,8,4,7
785,126,636,644,438,36,776,354,888,512,8,1,5,6,3,0,7,2,9,4
250,619,133,705,791,910,975,797,13,429,2,4,1,5,6,8,9,7,0,3
109,578,53,137,486,691,770,133,212,174,1,7,0,3,6,8,9,2,5,4
626,603,285,480,554,358,398,884,326,482,8,7,0,4,6,2,3,9,1,5
424,234,636,555,28,739,28,273,698,447,4,2,7,6,0,9,1,3,8,5
486,970,408,1,736,234,776,723,161,6,5,9,4,0,7,3,8,6,2,1
604,307,917,396,768,762,563,633,420,805,4,0,9,1,7,6,3,5,2,8
971,230,526,962,297,241,220,571,795,207,9,2,5,8,4,3,1,6,7,0
905,110,991,672,713,530,523,102,36,47,8,3,9,6,7,5,4,2,0,1
795,694,873,874,632,854,422,291,25,757,6,4,8,9,3,7,2,1,0,5
809,25,498,311,479,169,102,409,697,919,8,0,6,3,5,2,1,4,7,9
907,801,426,429,547,79,286,925,209,72,8,7,4,5,6,1,3,9,2,0
53,186,7,392,946,518,8,217,376,422,2,3,0,6,9,8,1,4,5,7
29,967,88,138,865,586,401,949,564,755,0,9,1,2,7,5,3,8,4,6
765,534,597,811,378,277,193,88,263,365,8,6,7,9,5,3,1,0,2,4
451,109,554,911,818,687,178,441,126,414,5,0,6,9,8,7,2,4,1,3
269,639,842,852,208,534,202,894,695,921,2,4,6,7,1,3,0,8,5,9
336,760,883,930,90,21,681,180,237,260,5,7,8,9,1,0,6,2,3,4
251,166,198,788,790,879,993,927,22,851,3,1,2,4,5,7,9,8,0,6
82,820,545,521,954,886,777,259,891,127,0,6,4,3,9,7,5,2,8,1
957,208,858,254,297,596,301,727,3,106,9,2,8,3,4,6,5,7,0,1
510,658,326,483,815,776,242,433,60,508,6,7,2,4,9,8,1,3,0,5
859,954,444,698,675,592,476,65,143,101,8,9,3,7,6,5,4,0,2,1
315,453,287,559,784,937,149,25,316,890,3,5,2,6,7,9,1,0,4,8
947,697,63,452,927,24,414,169,160,827,9,6,1,5,8,0,4,3,2,7
948,152,970,933,456,704,799,820,132,441,8,1,9,7,3,4,5,6,0,2
405,927,872,360,948,518,722,679,302,487,2,8,7,1,9,4,6,5,0,3
684,458,517,662,980,957,363,776,45,826,5,2,3,4,9,8,1,6,0,7
611,794,689,849,272,395,459,801,784,77,4,7,5,9,1,2,3,8,6,0
873,115,890,894,755,600,635,252,27,588,7,1,8,9,6,4,5,2,0,3
465,581,572,947,613,247,742,101,419,571,3,6,5,9,7,1,8,0,2,4
686,399,392,953,772,338,620,227,146,418,7,4,3,9,8,2,6,1,0,5
172,62,804,788,36,646,622,361,16,632,3,2,9,8,1,7,5,4,0,6
100,616,972,340,684,437,361,867,344,776,0,5,9,1,6,4,3,8,2,7
841,953,268,644,29,213,383,691,224,441,8,9,3,6,0,1,4,7,2,5
507,256,139,383,259,982,268,91,492,224,8,3,1,6,4,9,5,0,7,2
509,112,31,668,981,918,858,941,931,279,3,1,0,4,9,6,5,8,7,2
999,336,102,227,366,413,506,571,826,209,9,3,0,2,4,5,6,7,8,1
138,512,909,372,396,727,139,13,287,686,1,6,9,4,5,8,2,0,3,7
449,55,99,274,252,490,188,983,500,316,6,0,1,4,3,7,2,9,8,5
503,229,926,103,190,102,208,399,837,914,6,4,9,1,2,0,3,5,7,8
814,365,278,683,49,859,477,978,593,659,7,2,1,6,0,8,3,9,4,5
641,642,124,26,182,704,713,202,92,159,6,7,2,0,4,8,9,5,1,3
948,466,427,546,788,863,906,944,891,50,9,2,1,3,4,5,7,8,6,0
908,490,14,402,705,738,975,104,844,117,8,4,0,3,5,6,9,1,7,2
873,973,130,830,347,976,952,518,0,518,6,8,1,5,2,9,7,3,0,4
337,382,919,526,618,304,898,475,190,650,2,3,9,5,6,1,8,4,0,7
677,738,538,478,751,676,597,953,990,474,5,6,2,1,7,4,3,8,9,0
832,822,199,220,50,556,521,382,932,520,8,7,1,2,0,6,5,3,9,4
586,408,822,878,367,915,572,244,756,805,4,2,7,8,1,9,3,0,5,6
398,286,513,293,296,550,299,215,569,913,5,1,6,2,3,7,4,0,8,9
962,78,315,934,580,821,319,151,732,430,9,0,2,8,5,7,3,1,6,4
250,693,580,655,328,519,756,902,455,765,0,6,4,5,1,3,7,9,2,8
536,650,519,338,792,501,61,612,991,922,4,6,3,1,7,2,0,5,9,8
826,447,792,354,310,116,130,623,47,128,9,6,8,5,4,1,3,7,0,2
236,219,336,615,531,775,298,268,338,380,1,0,4,8,7,9,3,2,5,6
825,570,578,762,109,672,389,788,516,340,9,4,5,7,0,6,2,8,3,1
224,204,509,630,797,190,346,659,22,401,3,2,6,7,9,1,4,8,0,5
255,556,504,382,0,964,411,229,668,440,2,7,6,3,0,9,4,1,8,5
881,739,527,644,982,145,631,108,395,208,8,7,4,6,9,1,5,0,3,2
237,414,69,547,63,519,506,61,228,57,5,6,3,9,2,8,7,1,4,0
169,366,853,91,446,523,251,241,936,353,1,5,8,0,6,7,3,2,9,4
216,22,942,902,387,815,234,433,279,483,1,0,9,8,4,7,2,5,3,6
833,851,161,444,825,812,271,296,729,208,8,9,0,4,7,6,2,3,5,1
218,661,317,380,735,271,649,653,24,5,2,8,4,5,9,3,6,7,1,0
437,795,429,728,181,697,285,154,861,76,5,8,4,7,2,6,3,1,9,0
263,739,598,888,279,735,813,613,417,86,1,7,4,9,2,6,8,5,3,0
777,124,390,639,531,544,72,927,696,492,8,1,2,6,4,5,0,9,7,3
812,485,963,632,48,197,411,934,723,907,6,3,9,4,0,1,2,8,5,7
151,65,387,266,148,643,425,887,279,838,2,0,5,3,1,7,6,9,4,8
778,497,473,349,905,73,80,164,517,557,8,5,4,3,9,0,1,2,6,7
792,706,544,701,610,461,683,754,981,128,8,6,2,5,3,1,4,7,9,0
693,440,258,392,42,545,332,118,514,910,8,5,2,4,0,7,3,1,6,9
887,358,249,769,825,678,953,370,446,806,8,1,0,5,7,4,9,2,3,6
119,32,793,339,449,991,400,880,908,52,2,0,6,3,5,9,4,7,8,1
286,689,489,221,982,221,84,641,701,419,3,7,5,1,9,2,0,6,8,4
346,492,220,520,713,92,236,727,725,43,4,5,2,6,7,1,3,9,8,0
662,657,655,626,867,522,512,468,437,531,8,7,6,5,9,3,2,1,0,4
263,314,969,568,79,6,936,860,820,202,3,4,9,5,1,0,8,7,6,2
562,976,314,28,256,888,590,193,513,306,6,9,4,0,2,8,7,1,5,3
39,610,919,340,367,356,425,248,195,669,0,7,9,3,5,4,6,2,1,8
533,990,899,191,206,402,45,406,837,523,6,9,8,1,2,3,0,4,7,5
686,11,377,232,884,575,153,589,548,585,8,0,3,2,9,5,1,7,4,6
353,395,76,953,435,146,92,911,102,977,4,5,0,8,6,3,1,7,2,9
701,442,691,553,229,835,843,150,645,363,7,3,6,4,1,8,9,0,5,2
924,582,218,126,18,200,694,446,735,609,9,5,3,1,0,2,7,4,8,6
462,587,991,553,343,655,58,562,291,28,4,7,9,5,3,8,1,6,2,0
421,83,891,120,149,375,807,654,951,588,4,0,8,1,2,3,7,6,9,5
815,569,293,228,395,83,467,139,27,741,9,7,4,3,5,1,6,2,0,8
678,437,70,277,956,891,66,381,658,975,6,4,1,2,8,7,0,3,5,9
728,263,225,901,450,936,220,841,990,895,4,2,1,7,3,8,0,5,9,6
603,749,621,803,223,15,310,404,337,669,5,8,6,9,1,0,2,4,3,7
650,559,806,111,569,784,6,207,525,140,7,5,9,1,6,8,0,3,4,2
30,962,305,510,105,722,112,768,326,521,0,9,3,5,1,7,2,8,4,6
331,50,783,613,431,118,304,885,32,600,4,1,8,7,5,2,3,9,0,6
724,558,261,339,200,219,657,505,447,39,9,7,3,4,1,2,8,6,5,0
68,775,707,770,228,984,241,895,710,97,0,7,4,6,2,9,3,8,5,1
570,100,931,222,457,400,378,466,645,658,6,0,9,1,4,3,2,5,7,8
80,434,15,699,589,911,811,262,324,932,1,4,0,6,5,8,7,2,3,9
534,503,718,591,167,83,584,61,964,511,5,3,8,7,2,1,6,0,9,4
402,302,731,153,728,912,859,287,153,216,5,4,7,0,6,9,8,3,1,2
853,452,101,313,461,602,758,558,4,401,9,4,1,2,5,7,8,6,0,3
715,991,392,196,259,1,962,488,512,492,7,9,3,1,2,0,8,4,6,5
91,254,753,441,91,696,487,619,45,318,1,3,9,5,2,8,6,7,0,4
41,263,43,0,20,735,733,584,938,690,2,4,3,0,1,8,7,5,9,6
323,446,518,88,680,417,172,189,880,847,3,5,6,0,7,4,1,2,9,8
141,67,481,606,701,861,213,101,853,686,2,0,4,5,7,9,3,1,8,6
249,923,789,933,763,648,240,254,985,961,1,6,5,7,4,3,0,2,9,8
268,337,542,835,597,555,222,740,426,558,1,2,4,9,7,5,0,8,3,6
646,466,955,538,142,846,306,375,22,668,6,4,9,5,1,8,2,3,0,7
942,382,357,217,681,626,80,724,757,37,9,4,3,2,6,5,1,7,8,0
194,744,96,445,380,193,405,639,143,646,3,9,0,6,4,2,5,7,1,8
629,46,659,16,59,575,995,780,111,909,5,1,6,0,2,4,9,7,3,8
49,279,366,846,844,928,81,797,351,362,0,2,5,8,7,9,1,6,3,4
377,726,220,596,371,895,717,530,685,17,3,8,1,5,2,9,7,4,6,0
538,181,155,538,50,961,658,123,727,0,5,4,3,6,1,9,7,2,8,0
288,4,736,857,100,992,784,60,593,916,3,0,5,7,2,9,6,1,4,8
622,151,534,961,145,413,635,776,109,96,6,3,5,9,2,4,7,8,1,0
981,103,178,798,399,404,405,718,211,928,9,0,1,7,3,4,5,6,2,8
338,595,361,879,88,14,933,436,875,6,3,6,4,8,2,1,9,5,7,0
330,132,297,404,486,910,82,897,730,638,3,1,2,4,5,9,0,8,7,6
784,362,903,108,582,792,328,451,452,564,7,2,9,0,6,8,1,3,4,5
33,138,525,770,500,474,172,430,552,954,0,1,6,8,5,4,2,3,7,9
78,322,556,222,748,945,378,763,863,204,0,3,5,2,6,9,4,7,8,1
811,240,296,135,731,829,856,123,585,65,7,3,4,2,6,8,9,1,5,0
824,878,251,771,391,903,307,143,109,664,7,8,2,6,4,9,3,1,0,5
325,187,412,11,44,145,236,497,855,728,5,3,6,0,1,2,4,7,9,8
166,38,717,541,225,681,563,106,369,900,2,0,8,5,3,7,6,1,4,9
552,47,717,84,325,16,511,364,317,401,8,1,9,2,4,0,7,5,3,6
447,690,713,78,253,339,940,530,988,907,3,5,6,0,1,2,8,4,9,7
659,891,269,801,485,537,378,267,222,641,7,9,2,8,4,5,3,1,0,6
456,902,968,529,382,934,922,660,205,991,2,5,8,3,1,7,6,4,0,9
91,441,698,95,670,125,772,66,340,48,2,6,8,3,7,4,9,1,5,0
813,645,228,40,31,139,841,30,424,874,7,6,4,2,1,3,8,0,5,9
788,661,434,397,776,909,190,887,557,438,7,5,2,1,6,9,0,8,4,3
565,301,711,654,102,98,396,129,727,26,6,4,8,7,2,1,5,3,9,0
307,724,324,727,38,283,422,758,168,971,3,6,4,7,0,2,5,8,1,9
376,761,968,30,87,153,777,381,965,195,4,6,9,0,1,2,7,5,8,3
326,521,310,584,530,733,580,356,656,437,1,4,0,7,5,9,6,2,8,3
954,967,206,673,53,272,518,529,685,883,8,9,1,5,0,2,3,4,6,7
202,356,520,876,582,177,577,27,951,897,2,3,4,7,6,1,5,0,9,8
697,222,687,332,12,648,960,289,869,938,6,1,5,3,0,4,9,2,7,8
968,17,405,997,740,21,419,20,292,659,8,0,4,9,7,2,5,1,3,6
438,334,788,88,20,275,537,31,961,737,5,4,8,2,0,3,6,1,9,7
782,283,763,688,947,821,345,667,690,774,7,0,5,3,9,8,1,2,4,6
220,784,585,615,973,461,151,897,621,354,1,7,4,5,9,3,0,8,6,2
928,110,516,640,632,310,919,929,751,379,8,0,3,5,4,1,7,9,6,2
572,696,906,14,313,315,459,177,648,230,6,8,9,0,3,4,5,1,7,2
389,879,401,837,419,571,786,866,627,714,0,9,1,7,2,3,6,8,4,5
498,994,547,952,0,462,500,586,536,12,3,9,6,8,0,2,4,7,5,1
129,698,64,168,933,576,141,516,437,537,1,8,0,3,9,7,2,5,4,6
247,262,303,746,336,990,851,362,299,398,0,1,3,7,4,9,8,5,2,6
700,80,26,778,336,854,169,412,792,935,5,1,0,6,3,8,2,4,7,9
967,189,962,57,946,843,490,735,708,344,9,1,8,0,7,6,3,5,4,2
882,455,757,203,359,459,776,955,998,944,6,2,4,0,1,3,5,8,9,7
20,560,831,289,307,203,461,927,154,633,0,6,8,3,4,2,5,9,1,7
686,418,24,420,781,627,230,719,830,420,6,2,0,3,8,5,1,7,9,4
576,856,897,210,331,438,735,231,611,390,5,8,9,0,2,4,7,1,6,3
588,921,973,64,465,955,861,666,156,728,3,7,9,0,2,8,6,4,1,5
296,992,762,767,995,915,449,223,429,886,1,8,4,5,9,7,3,0,2,6
657,11,224,146,579,679,359,282,668,0,7,1,3,2,6,9,5,4,8,0
676,27,673,27,732,810,93,637,755,950,5,0,4,1,6,8,2,3,7,9
1,172,635,479,860,652,384,581,142,245,0,2,7,5,9,8,4,6,1,3
634,671,286,832,989,244,703,121,353,608,5,6,2,8,9,1,7,0,3,4
313,948,142,987,204,495,413,847,907,671,2,8,0,9,1,4,3,6,7,5
97,30,498,370,412,780,561,74,7,562,3,1,6,4,5,9,7,2,0,8
212,293,986,396,656,767,658,907,270,305,0,2,9,4,5,7,6,8,1,3
950,743,31,220,418,890,605,52,883,354,9,6,0,2,4,8,5,1,7,3
936,1,612,154,70,925,29,449,423,964,8,0,6,3,2,7,1,5,4,9
732,908,675,816,709,212,139,191,972,879,5,8,3,6,4,2,0,1,9,7
999,740,343,643,592,889,629,839,442,158,9,6,1,5,3,8,4,7,2,0
812,608,581,98,556,270,290,879,307,726,8,6,5,0,4,1,2,9,3,7
85,784,192,445,535,999,577,753,847,722,0,7,1,2,3,9,4,6,8,5
579,2,820,232,66,602,671,485,318,792,5,0,9,2,1,6,7,4,3,8
703,816,999,849,721,584,150,58,724,914,3,6,9,7,4,2,1,0,5,8
782,36,248,765,836,945,813,255,198,920,5,0,2,4,7,9,6,3,1,8
998,859,348,460,39,6,661,323,179,448,9,8,4,6,1,0,7,3,2,5
829,839,242,307,742,828,35,934,640,224,7,8,2,3,5,6,0,9,4,1
908,247,844,996,802,852,615,445,600,951,7,0,5,9,4,6,3,1,2,8
464,131,836,194,533,305,331,271,53,550,6,1,9,2,7,4,5,3,0,8
522,764,458,657,493,386,246,873,905,845,4,6,2,5,3,1,0,8,9,7
425,5,762,342,340,552,55,584,506,276,5,0,9,4,3,7,1,8,6,2
736,358,721,594,650,411,35,859,893,364,7,1,6,4,5,3,0,8,9,2
295,442,459,210,513,139,786,916,861,758,2,3,4,1,5,0,7,9,8,6
348,676,630,931,636,645,360,431,669,89,1,8,4,9,5,6,2,3,7,0
709,858,464,523,154,230,933,962,836,114,5,7,3,4,1,2,8,9,6,0
2,501,89,22,837,19,287,975,694,800,0,5,3,2,8,1,4,9,6,7
252,985,168,384,958,201,788,755,457,169,3,9,0,4,8,2,7,6,5,1
737,343,940,591,177,393,770,250,178,882,6,3,9,5,0,4,7,2,1,8
161,255,830,415,706,568,918,667,402,468,0,1,8,3,7,5,9,6,2,4
51,983,199,565,871,813,744,267,627,887,0,9,1,3,7,6,5,2,4,8
88,325,450,368,644,16,313,733,673,253,1,4,6,5,7,0,3,9,8,2
853,475,418,250,773,317,655,489,895,759,8,3,2,0,7,1,5,4,9,6
692,824,453,79,205,216,616,276,740,176,7,9,5,0,2,3,6,4,8,1
309,829,688,413,388,240,780,797,413,651,1,9,6,3,2,0,7,8,4,5
489,865,542,972,568,889,389,479,714,128,3,7,4,9,5,8,1,2,6,0
980,949,101,578,84,422,632,605,902,27,9,8,2,4,1,3,6,5,7,0
765,699,447,787,344,399,560,402,853,496,7,6,3,8,0,1,5,2,9,4
80,226,226,781,166,380,761,117,313,815,0,3,4,8,2,6,7,1,5,9
287,396,771,470,221,360,154,989,490,763,2,4,8,5,1,3,0,9,6,7
450,243,22,308,979,375,289,719,285,983,6,1,0,4,8,5,3,7,2,9
391,991,755,333,204,286,119,915,164,961,5,9,6,4,2,3,0,7,1,8
766,440,684,312,364,919,22,403,528,582,8,4,7,1,2,9,0,3,5,6
204,549,404,984,413,943,718,484,744,793,0,4,1,9,2,8,5,3,6,7
426,697,920,683,91,666,808,189,716,969,2,5,8,4,0,3,7,1,6,9
461,422,625,306,927,106,6,626,543,454,5,3,7,2,9,1,0,8,6,4
157,29,450,253,682,367,973,522,796,287,1,0,5,2,7,4,9,6,8,3
436,886,913,438,89,294,354,721,445,986,3,7,8,4,0,1,2,6,5,9
44,915,900,56,812,808,657,748,3,93,1,9,8,2,7,6,4,5,0,3
596,877,652,564,71,45,941,210,636,668,4,8,6,3,1,0,9,2,5,7
727,915,853,439,381,344,928,677,947,991,4,6,5,2,1,0,7,3,8,9
721,372,217,531,329,992,194,985,930,585,6,3,1,4,2,9,0,8,7,5
55,715,194,25,203,374,662,837,783,270,1,7,2,0,3,5,6,9,8,4
888,660,195,515,624,26,465,34,855,427,9,7,2,5,6,0,4,1,8,3
941,806,9,670,174,732,302,319,519,15,9,8,0,6,2,7,3,4,5,1
460,561,71,195,237,344,222,621,142,534,6,8,0,2,4,5,3,9,1,7
298,837,797,746,920,752,676,887,118,791,1,7,6,3,9,4,2,8,0,5
616,201,348,655,835,852,278,853,861,500,4,0,2,5,6,7,1,8,9,3
298,30,688,557,125,345,62,832,766,565,3,0,7,5,2,4,1,9,8,6
962,613,592,449,687,247,256,894,302,490,9,6,5,3,7,0,1,8,2,4
777,855,832,98,842,772,109,430,473,193,6,9,7,0,8,5,1,3,4,2
397,158,310,32,588,305,522,929,524,181,5,1,4,0,8,3,6,9,7,2
603,45,826,913,813,842,551,486,992,927,3,0,5,7,4,6,2,1,9,8
343,266,273,936,400,991,576,867,83,64,4,2,3,8,5,9,6,7,1,0
343,613,103,773,85,769,336,677,680,538,3,5,1,9,0,8,2,6,7,4
5,799,66,90,381,228,506,973,30,378,0,8,2,3,6,4,7,9,1,5
705,851,203,595,126,268,608,490,510,841,7,9,1,5,0,2,6,3,4,8
708,606,595,436,110,697,717,684,387,896,7,4,3,2,0,6,8,5,1,9
526,491,806,139,171,422,836,561,99,847,5,4,7,1,2,3,8,6,0,9
885,764,321,352,847,467,282,708,741,72,9,7,2,3,8,4,1,5,6,0
272,496,852,121,706,591,405,921,315,346,1,5,8,0,7,6,4,9,2,3
945,107,974,482,500,517,958,461,555,313,7,0,9,3,4,5,8,2,6,1
386,923,691,268,707,778,568,986,778,236,2,8,4,1,5,6,3,9,7,0
84,973,814,221,643,743,317,108,387,568,0,9,8,2,6,7,3,1,4,5
793,156,174,271,84,392,502,972,669,357,8,1,2,3,0,5,6,9,7,4
717,23,824,435,343,100,788,925,547,999,5,0,7,3,2,1,6,8,4,9
628,55,346,608,657,538,22,473,346,810,7,1,2,6,8,5,0,4,3,9
414,671,38,770,176,721,251,139,445,991,4,6,0,8,2,7,3,1,5,9
959,47,556,456,647,493,61,752,472,386,9,0,6,3,7,5,1,8,4,2
